petition_id,label_length,abstract_length,num_signatures
0f17a14e5aa626fe1e41d360925837b6b637cb88cd18de3bd5d48d94d16311b2,15,56,49
34f4c30084b9400939f98941cae377796e571978f50664a2a6c2de598419216d,4,28,49
6f69175822715ecb02db2023bc1eaacb73d43eea78caa1479d1d6bc5650ab3dc,14,13,49
75e610d5fc7d8c49566510ad5c7e86b66e82c0faed85b05977ac88fb741cc850,11,40,49
8782aac414ae2c0d116f3771acd3dab74283474d8fffbb843208f03b368825fe,8,36,49
a831e4394e486735090f3079f39b61434c00ee39369915fcc51a4eaf86d032fd,11,47,49
b39517908bfd3c668a6b15bd07536f1ef2b1a5619b017e5618c546eb756c5b95,11,34,49
de2a066ad0aa4aa6a03a4657773b11840185b698cafe9597515a1579a84bf67f,13,42,49
f29f1553c37d570e3669f445a81e6e9de0f99b8cb14b0d735e1e615aa8ad7c68,15,49,49
09c8ac88cb234b996f2167a9ce4417f3d9aa22e6b4dfc5f0ef3a95eb8d64e790,12,47,49
0f85a2165c83e2a6fafa926c2fe1a0d2fbd568745b218b331975af8b1fd41add,8,32,49
2a6106a28ed19ef3f660b874db862cf82e72638bc04af0707eac01ca9ab810d8,10,54,49
2adbe3ad28d92c20f7a29cfa8b371fb74acda10a08f8945b3e125769bf2d5fdf,11,38,49
47a043780020873d47cc4f2ab7246c0a4ba115f4e0c34fd3fa9f4dd45ec6f64a,10,48,49
4a1f5b8975a6410802b1d227c3df7c8b069b6f11ac00a37f9c28b77473cfe1e0,7,35,49
554d2a98e00e82cd77747fd570a89c44d5ec053cd687c87c2aa622968a73f7cd,8,28,49
5bfed06f94b3cb20ff7d5a1a1026a247822ee2c2d1f3cdbb219a2fcbb66741be,10,30,49
61eebe433dfa893cf1df19938a0039a26ff1d104c8d597b289bf8e045b456cf0,13,46,49
77a49e55fffe98bf5183c182626657c9a0d5a0dd89ac3dc740789f76ff45d7de,12,54,49
7886fb6c69a4c564acdc325aa914c0877f7ebbd50fa5d6b8f3c0087e6a7e4ea2,10,49,49
b2ecef22b420637aee57b7a84dbf6525b5fb5e4b543065d651f05a0e8dade1cc,13,54,49
b6ad0142dca055aeca105adaf9b48b93246b6247a7af3d17ef362b893a12bb18,12,47,49
d1a22fa10bcd9ad77d485597743615eaa6f73b79501bf5e914aba09cceba6a87,6,56,49
eb0d794897f5d40a30908bb4f32a8b4ec5d5b660d8f11862fa725057d34361d1,11,54,49
f7e15eaa6ae52afdd90bf62b40ea8f3f764e729b879878cebb971203e22341a7,9,45,49
23b4315615f4ae60b1357cd13b32826ebc50b91732b73f8915beb0ac8afbab0d,10,56,49
2efe37ff04d4c849c51ea3598022a4db287790f340a7af8090ac865af869ec41,16,62,49
35a9766b99e2d330bef9a5e76c21c1c1ec9d26f4eccbdddb78e9d21b3a2b37a0,14,53,49
3771fd65fb026fd4ffd4c604c875754c5baef2fbe98a617f61af9c479a7ae147,13,23,49
3a571c0d483418abf3d68a50adfe92186b40f6c008cf51514f85f53d79069873,11,37,49
893909773a76f7d8cbb82bac60a00d62cd8c8c31b8009c5653084adb67bb62e0,8,51,49
a41c263086a496416a00ea88e83c0ba1b82c73e1ba50f4c80529fa931df54673,7,53,49
ad20860ad8ffe33f263a664f78235010647af92850fd55d77307dd0d3e6d18c7,13,50,49
b1a28e54fa857ae9a4170a58d9ce68b5e1396ecc11e8525c6b89667ca0311def,17,52,49
b89dc7fab08550b28d4a808c5a4eb416b0e45eada3d184834ee75dfbfa67d69b,16,47,49
b9ebf3f6037afcd4966209d59a29384db01385b838620d4a2de522e2fda67d61,12,30,49
c6468233053baa59e050fca9e96b51d01e32548500e436b27a1fd2f8f8789934,15,50,49
da4090b67c61a87aff9d8dfdaba5104342e0a7146f5334766cacf19d0d38182e,11,44,49
e622a9787da12eedc1338ebcc03035e2f3d424badee946481654845cd90fbc26,13,30,49
eb1837eda7e2e50af4d25fe007e3bc8c4e1e15aaa82693538bcfc40c829ee869,12,50,49
f4837614d04e9371d2d7eaf9f9a7e54bf22c660fb1e1a6ead80def63ae58cda4,13,51,49
01809725c371ebed37cc6d80087d9d7ab93561fa860033ad021c8c0ae73568f4,9,49,48
088fab88e1e631008b511ffa898fa914d45237dc630156fef987e7ed543c9eb5,12,50,48
095646f3dc1fbef1197b64800daee11648b4411e6dff48785e62409d549f4e3d,6,35,48
26914a40fd0002aef21da6029c31131db41ce8fceac229243618ee332cc8d3eb,11,48,48
365e5d34c3ceb38db12bd26adb5b81e7ee559a9c908f65b00d6f2580639eb86c,10,50,48
41df67282c142292197c213bbf42c93d3a8862a7b38554f4222f79a356bcc963,10,46,48
49536b1aec92407d691bd3096438c7413dbf245caddf77d1de1a5b716c96d93d,11,48,48
4eb563e66a067c12fa5f63dc407a6ab8cc8b649ee0d318ed638b37cfb2bedf4f,13,52,48
64d1b8699eecd012ba18643782452ab074b165b32df8840eb40dd94c7b5469ab,7,15,48
6ba6b9cd01e8f7cff12ae0f40d74f3ae15c67318c21381e5f0d6c5eaab7482b5,9,23,48
aef31e4569a63a81531d66330d2b52ff066a930740fa90a7b75bcb01824a6834,8,56,48
cc4a5023668461a16636f080b572ced8206ca063a9b0430bc7edd6600a74ded2,12,51,48
f0c2598d1ec8e3c2511018aec94101db74e7eb9462f114e557e1951af2cb336a,10,53,48
07435c86485e48e69aad0e953f5b7d1cd9adfeb28409a311e8d328de33556e4f,11,47,48
1626ad10d97025d770d354f34f8a87f1f0d4e33ffc19dc04e0c15fabad08270e,7,48,48
1e45c2ab5d9d83e7a4541ff8be8e65fb60050e05c568a51dd6807876351bbfa1,9,55,48
74599d549903a2b05970817ff48f6a9822e7b842447b7e4f1bdbbb2470d3171c,9,49,48
79dc90d174d5833a3410ff8511f32d9986eab6eb6335d04bacc2c2b30cc63442,10,53,48
99ce20f990029a5dfdb9cdcd3edf0830725f6d7a880ba028e25f9d819c0a4fc3,14,46,48
9eb392815d948576b6774c04b47c57b8345e586a0457781432de803c3a675e93,14,49,48
b9c46d0081245e744d7c5bdf268a4949634e8c469097708bd95860e24d4ea60d,4,47,48
c950f7391f00b7a7d8c42fe7a57f0ea41206518fb15be9fd4eea7a1650b1a90f,11,57,48
f08f44522d7150fd06f77af955f408116596f5bd1968795577236f55dbdfc18e,11,33,48
f327bccde36b4fb6b4fcd1c4deb94184f26e0032814911f1cd8146e6d1478ae2,9,47,48
03878ac8e4a5f1158585ea21a7d8e72ffde93b83f59d26df60be36f681d1dc93,12,51,48
10adf904cfef6e76ccc1a41f86e4716d1dc8efd68d40a1623d2fce97524cd7f0,7,28,48
10ef298650e25673ec91c0c6734d98bc7ab6747649f86c3a78b277ebbc1db164,11,46,48
1bdfef8515960848298d126683195c9ff0c0e157a240ad73d979e24a8ce1467b,13,48,48
49dcaa6129fef4f104c33b08270d401bdf3e49014bbf9d430383e1d5d61070f5,11,59,48
575e955a6e4b4b64ba2fafc3ce316c5420c39d0f00bf71a7d12b0cbaa386b94d,3,26,48
67d8be2bbe4de1a835f6b80ba35fcc6858360fd2e129cfb87ed9262d64bbfcee,13,35,48
6d84b3fc43d90bafe486b72dc78bfce5cf0ef5fc8633233b2747a0163412f2e0,6,36,48
7d60d028e1667b757363dbc42c6bc67e5440cb6a68430beba4874ec435f282d8,11,39,48
8d56e877fdc14e76ed80fca8336a7606d7dad0a68e19c40ed9868939bc00b1ba,12,50,48
a559eb3f3a43110bb3247bfab4634d56bf3e65957676c6635c2e408327d30d8b,12,34,48
a802078c6cb3dd9669f9cf9a8647a87e22486c1b650aa607411dcdd60a534116,12,41,48
aae79cb3dbc03b605f294b79c73488df5b434d1d3dd30e31df16e7f2ba23b31c,15,55,48
b0e807792267ca1347d9a649ce884bc43d7f79edc50d70995ad6919431f99d98,9,47,48
bad8d5b06f970c91bcec077cdc57f851707ada2e6876ad128a68f3c7ba0fd0f9,2,49,48
bfaff26da6a6e05dd103182d475529a3b0018f2af691e5ace7906fbe164c1821,14,53,48
2b9011b9a1aaa02380c741b6fd5454771501e314f4d234bcbeaf989f7ae1fe90,12,42,48
3f0d716ad58141977d8f760e10d1a31b55af8619b9e0e6820a98fed65e0ebaa3,13,43,48
4860aca1e1fed92b9ba129349ba5243cbc42c49ea9e2f73aea320219d2be2f33,11,21,48
4ccd986bb93a0d101aa615b544f6aca7082aebeab811478a284f85d41ab75f30,12,47,48
4e74ab234560ae1a71141c483900c139e9d80510689d1fee845c9ddc9f6f0109,7,49,48
58e8af4fc89e81ebd4d811cf1564f0dff962a0700ab91ca8d1e42e656a2dc97e,12,32,48
61501a561dc45c055cae06d0af43fa954d9f351932a2a0909c2565464c42bf7e,10,42,48
a3a58dc1081c6d61c7029ed752e3b424e164ad626a804d80c63a8897cd98be2f,10,57,48
a799b8fef8e44220e3a9bd0c111299034a9688cb026d19a8bd9bb422cf078051,11,42,48
ad0808b5d99131d4a594f2c0bdb49a75f89b438be4ca15ca4d8a027700400842,10,10,48
cba307b81d25aba1deffb9cb31e48a64d203074e4778853005e716b4a077561c,10,49,48
d5bbd67794894ae6ddb92b1f9348651cc30a8b4974e685ac8c53fe9f42baf85f,9,37,48
de18aac48e63ccfe7035ca031249d2d7be323ad0bcf17219739e5ed48e08d50f,16,47,48
e56fae447430ad77a6adaf049aa3d72c545b02c9a83c31bb7e4a06105fa09fcf,13,59,48
f4e3a01941f328b6ca7877122c242bcd6b38d5605261e5069610369ddb68bd72,10,33,48
f4f2f44de164ed0aec800956e2ca206240c976b79d47dc9783bb5c83578febc2,7,44,48
0436223c94759fe5a6587479fd3b61347b518499d2171194ec90f79794b51ec5,10,41,47
11965e731a6b818952a3905f3c8dde17664afb6f3ac5bee2d182eda3918e52bf,7,42,47
12e66a1d0dd45d107906db7eb87cb3b92be51dde161e12ba6772eb438f91ad88,10,47,47
1f13ca419a5f808ed903969e7c89fbbd8c23b473e9b5b191c5248a3c377d67d7,11,46,47
234569f1d4773af15e2db75279fee26bdfba5b573d392e32a538bfad8472e100,7,55,47
27a34f19b08cbcbd94d63e607b4f00388cb4bdf63a1cf1fe88ab6aa2d197e054,12,36,47
349701e5d6dbc60e5bb44b5da0713c3c0e61f1ebfe4a1b86ff0d6b973145014e,13,35,47
4bbf4418c9adce8cf3e226418f9049e93822aea6772d817d548d154e1b4a73af,9,29,47
4dde2b41aee08fb2a3d58a655696d8666e190c66f72408b0602af7e739e42355,14,43,47
559cafe591dfe78364ae1435cfcc1e2a76f9fec44729d9382ce4a4d59ef8e8e2,10,45,47
5b60f97a593077af687a8716ba8b5cbf9a4151e2d7717c271498b88b8df19a67,10,54,47
6bb6c0da081ecb607d2d210cccc0879c8921ffb0455e5527ea4b1229ec9ed215,11,36,47
6def61d3da9884c372f117e88ea1e56790a119299251bd450a563194172f0652,13,52,47
6e0ef1a229b4b84db1e27b77a0f47b73c025915c5b3c80b9c5dc1e0a1e50a204,13,27,47
7beb7dc515868095de88f7e4e8e715460cb02a0148038caa450abb59b9df79b1,12,35,47
8a9843f951fa6145fc918070a00305e29e789c2fe11802da212fca2e235a03df,11,37,47
9fb079c550cabad1ec88dacd0895d42adcf5f686aa6fd88a3270e86b85706f75,18,54,47
c3ae78b70aeade264c262100b51ee76a86c848b5a11aebe5761fa30649721c3d,13,55,47
cda67fb114c58563fabdcf49b19cd7ef259da0cfdff3eeb7f1e3643504083f86,12,50,47
dabd108a0c6ea602d7c6bdb31589daa5e05d0c4f9657d44a1c9db20d3774baef,13,51,47
dc186a8609324b22e4a2d4b675cfd6c3809580121eba5b93eb1e95509831ea22,10,55,47
e12a09d25b36344505dfbfb4be28dd89b89ab5691d677e74b64a15424c6d2114,8,43,47
e368dd9a1fd25b88bbc1f7083401c9fa56c8b3c64fe5acb9398238191eece9ba,13,49,47
ec97aaf7d3df1af2fcb86a911558bda65e2891ff3923b7bb3321379a7cbef6f7,10,47,47
3413d072f19f67b3eb30264538a6a009145fdbc8ab59a02382ea67ddb9f3eae4,14,48,47
4a689ec3d554bebabfaa3f40c21c81fb974e1f892c496e608df8edf28003da67,15,48,47
6c6355a5db36058ddf8eadbff373c6ca16c3b1eb83b151df089b2cd3427f683c,14,38,47
821ca766308563338b6d6b839208376e321c6bf53bbb231143d76e17a0a28a50,10,40,47
9aa15ca7c969e9ea41cb9019a89df4b17e79ce7280030b4f92f229954d36e29d,9,18,47
ad2358f735a0b5fc350f5e2ecf139eb67a54f719dbf30c9349e401795fd325a7,11,49,47
b1bbfd43400001725e3e354a3aae04f7c40e6fe58fa0dc12884a12c16659d897,14,49,47
bbc68a50c443043919f482585536a920e89a4c66b7707d6d2873e6d282ec6488,15,47,47
cca2b1ef454ae705b60657f614b1f6beaa74cd694a53d4ff613f6ce3c3fb510a,11,53,47
db48d126c8ec3076016ce3b3923dda2eca3f5010e65ef5c7e7db91650beb712c,13,53,47
e84c933bac5a3fb89f99b16c5edda860cdd3516442d64a6761811f48fc7c3ef6,8,55,47
ef773e52739cc3e5d254ad7b6363a449bcba7e55d934a88dad67530bb1d25100,14,52,47
f3a0c0d466cf3310ab75c80a1146df16653b4cfa411911da8d0a55f4e1f46575,5,50,47
199ba5a818c6c38f909ca74f12111c4e99463d1344bcc95e741a015dc26766eb,10,28,47
32913608a283d296ec9c704f21038d0e38827905a93a56ba77e6bb69dc734c9f,8,39,47
386f30400e2d69e169a6daa242faee2dd626146a81e514670617bd19e39c8dc4,11,50,47
66b561db3b1e54e3e81368f74687cd60f660bb619098c4a0d17bc3ed74ad3217,9,18,47
8e63148c977deb0f2e421c1d008b8816b63502bca943ed4e7f2815d2651f699e,13,49,47
a3a76423933ed0aba4c1af9a7f7e36c77c618580bacf606e20e7346635c477ac,7,39,47
a8249e72f48922ec3d8f4f90700d9c8522f5ecc4448c6f3aba00a15b38622751,10,43,47
aa0373efb381f050f1e03f1a731663e28421e9334ab2b109caead5d425d502de,12,49,47
f63f48040bc6f651e969f9f3610c88eaa460a2c170f437f49700ba2f4d15a105,6,43,47
fd9a2a622d36f497fa44fa25fbab8d2736ddc82f391a476ee8a78ac7ad972976,13,50,47
1bc2120745d48a7266d0715e6f70713040e94fec05103d81b385759537314a77,12,47,47
604dcb6d7b954f8697a4be4ab312d78111f0a76278186d5cccae935a411230bb,9,50,47
7e728068808b28a34ece79e108b005d5292ed4edbf4a02037afe13ca59cf6059,15,51,47
7ef166ab051de5c0a685673268725ff25bca4665c6d1f0420063c2dd1a7e8d20,3,49,47
87680d3533f60742516d2f41c3152c0a79ff929963607607c446c5ea35b79830,7,53,47
8b7400a7c6bf1e1361aac0e0ea0091ab787f6b6a78e3600f3784fecf6267ab8a,14,45,47
99ead3702bffe6473aaa00cdd0506395b89aa960ef95dc54a6b2cade8e5842f4,14,44,47
9c0bea62045dedbaf3c3647f93f8290e13c9cb871d6d060523abd019f4c460cf,13,49,47
c98f0fc90feef5bba6205c55ac7e5cac28e930c335db0c9dd2019ebdb6161df8,9,56,47
d5895a0afd6ded9a781b35dc865422bf748533625da08015d51b3ee3da7945c5,7,54,47
daa65556c4b0619638ff4f80f6a550ca429b896e34aaf6932b2f9eb8dae4e8cd,11,45,47
1b7ca89ba0437ac10514888a0b549f160105d5c49e706b035b3e26b767bd2a12,10,47,46
2756a35e45c0a7bb89304d4ae859b9d5142a567c1eb8f422fbf3704df3d06f48,8,53,46
4437daae2412622a22bf0da8d588b6f055d92d0710d503952ed0bf4090b7ba7f,10,43,46
4aae0f00d492eca60b92fbf91bb632fbeaee4c34843a60d6b97a617ee9620cd2,13,56,46
6bad2842c3d6d2ab72db619c6d9479fdc94729095d5394a32aac24ce3e643140,11,49,46
7d53d226752ca8f10599046f903b40129168a189bac92359ce59d96f81129069,11,47,46
7ee17ebe1ac5d80eff4330eab055b4c2a06e6f6aa13f95797845b45da3ba36b0,9,48,46
800af391de4dc433d69d77a3765664e09d4c6c6325c6ba5e8cfd10b69b570e71,12,54,46
82fcee89091ffc01fd4d0ed6783af9dbe4533c3bdebea4211aa7b7d892053104,13,53,46
84c7a4c11d9db0041fe2b3b45242fc0f3c4828002fa0beb395ceb3627fc5bc39,11,43,46
a4043dbf8dee2bc359590bb2694c82fc36ab385a8222fa6f52134874eeea7e56,11,44,46
b72db50e40ef5e74d61ad04d70bcd677ecc34a9606144dde4ddfb72e9eaf9e01,15,49,46
dac54068737c2fce686b6eb1b4b0ee8f6f7fc01058d2094e8cf1f5ac5b6e3d87,12,51,46
e1dc608942d06ea763bcade3e5515e6e206f6caac6bc92933b622b79dd9c9b7b,14,55,46
0d157524d7ee55ba267e2c336a874f2eaca9b915f8f80632e06ee0c27300186e,11,43,46
0d8208e61b9dceac2ec265ab7b4017ef93cb309ff90d2623a00e439d37ca81b4,10,53,46
196ae49568bd5afce72ec955e62a53cb4f93b38c892ab50abd0f1bb1f5cf8121,13,45,46
20c633c1e40069cc33fc8387133d24c4b3942b5d84e038386f4c0b16cecbfa5e,10,34,46
2dc4d4be1e75205a8859307878c21f581b3a82011c458e49c4d1822bc8408f72,6,44,46
7723f46a63a0f90e924de45d7eb4dd02980f56a24a5ad8558cdd900fa0320d41,9,59,46
7b39eaad1f616cb6ca3baa4f46784557982e0862e139339d1de588c519417736,14,35,46
860845d34c19d69514b04a15847d0e764e06131bc5f39ce1af1876557c5b6894,8,49,46
92ad9811fbc4f863b5e68c33209f767d8046b208cea5e97a197e473bfa15174e,9,26,46
a7c8ef729d10c0a39e6680474c2ab5465785373cd085d852a815d72aa16a6786,12,47,46
bc592f65509c8279206642661a59a22ca3562a1e305989a75bc299a4876b35dc,8,31,46
d01d3da5bf9f3b797c5775b46a80bfe5dc13e6530c21d11f2b509a7a74800fd1,12,57,46
0aa52f3f3963ae4864e001a6989b84fabe8e44589f516e66dd5d9340480209cb,12,41,46
27ebfafd376a752f3507b7c567d629265a8f45f0fe83eb88aca7b127a1fc8e90,11,45,46
2a0f188a83152822956c03d4763cc89f268a190b9569fdc4b954bf7573143e04,16,51,46
2df26868a43f437936f36e69b387a3b12ebc17ee3ab91b62a993d486e6958082,15,25,46
46d91c60dd33140622465f150ec040efab9acbf054397b4602d560c7d985405c,14,42,46
60d7a5b99710b9e070fc70cfd0bd6b362088a67362dcf33495b870355bc77fe6,11,41,46
808b95e3434871555ee6685cabea59312afb530d5dd103220ea1837116f03d45,6,43,46
8fc4012c6e0173b8366d4da0d917a6d56ef494e2ed676d51c63ec6cb1c51ecfd,11,40,46
970e27f3ebbf4860503fbb9de461b695c87ca07e1cd87e6808627dff3c478f9f,13,51,46
a4b6f3335eb55fcf373b5ba441557f82d826180dd9f14ec59eee4632b31a9a47,12,47,46
bfbcfbe61b38ce98ee8bff7c9177b9a779ed04d40dc087d0cfde8a00ef22eec7,13,47,46
c45167b982ce487cd855851b1d48fe15b0eabd875233a1cce1ee9123acfcc741,12,43,46
e06c928e26db1487bbf050a0d5e93470a6a4ceb152d2f7caf4bd2e4d54c13c07,7,52,46
ef986b7fd557142fce49b0953271441fde38d5ff9a3b26d572e30f7a8c3b4568,11,56,46
fc3aecb6cb1cdd78640fbc9b10e067e82f64732ca73d9d64f8ad8152c22344bf,5,56,46
ffc3915c7c81ae124c3967d3d4ff824c82a201b54fb253839ed53210261b77cd,15,46,46
1c7601179cf78633eb730d9a58039f0ce17fe8198d86a985e6ee2deb01b13ca0,12,12,46
2128abdbc5d4557774cb5fa89ee464c8ef24a6db2985cda9a4f6c619324d3c5f,11,24,46
32a18675591269f195a45ae1a5fd7ff0d0a534ae5ea2296f2d12a547f790bbc1,8,53,46
3800b1cfcc3791a21227d3f2fa855d3cc86623f739f156afcbd060ad146ec7d8,10,52,46
5607194889d8d299eb655a8dff16208133c510f7323bdf77eb5f05c438b68421,11,49,46
59c654fc2c65478bb8c4e314d28403518e2bbd1c5689f7aa5db976a0a217b4c3,6,36,46
859adeb9cb49de02db952ba227fc4b377956aaf0261f3100c14b5520b15c48a1,11,49,46
aa4f0acfdec0a476e94b9ea66994633debece98299b5f25fafa1ef54a06a38f4,13,40,46
ad027a31f51b73515d44bf06bcbd6323c92966085f16a53a15cc69e94083ce14,13,57,46
ae5aea0797ae16958e55666bec8e0888fe598d0bf16597c4432a8e3d3895560b,8,31,46
bf7f6f1c1cbb98cfd6baedca915ba325bef4d3f72b65362fa8ea88397f3b860f,13,52,46
c2071e93a89a6e286ad726451b3569ffa71dbab34ec8be529d8fd909b52550c4,13,47,46
e90e36379f3a119ecb19b9b42c3581c5350e54bb786683bf3fc05778c19dbd21,6,29,46
f4f7e59b09097146b8d3ba64d5a4ce1530d22024850ab7bfb6b3bca648a64b34,11,49,46
0f9672415585f6fd2f1645dd1310d1e823498a01b952c0dab4300a0dbc5253cd,14,37,45
1d5fb92c45f69089c0fbb16d15f871eed6d5d1c8866a535366fb1cdc6ad1e1a1,13,52,45
24a9b56800ebaf32ce8467b24c1a4fce28b7dd95771057ea1e21254e327818b3,9,33,45
7ce6d85ff7b7d32712b23d4e08e95bf5b8048c090e4bd81723ad84f6d881c322,13,52,45
92322e4cf64c25c89ec2b9fe67c842675cc38427f5fda73697561d178b934a96,13,45,45
997ff450e7cb0a519352e908b15beabe1d0db46cd96fbbbb08e6a60397b7ffd6,7,49,45
9dabd0fa58cf241d9a7b537b8fba21ed75559e5ae3314058828ed32cc3292618,13,27,45
aaaae28f86bdcee3c4aaae075218ba9a2a7ca6e09abe4c1200ca56e2acf98534,11,52,45
b0035aaf87c918d39cfa4eb9f4da65275bed13bc7cb49d00886365c072b9511a,10,43,45
b5ccca2f76a9e68d6194e51126295a56ea599a2c97a7710d12de330acf8bd321,8,48,45
ba7ca2c25ecde0f563a322b864113b97c946da5e8d431f24d3ab424c1ba41642,10,54,45
bf1a5ff171ccf33a30075ace03789906b9e3174c5193eaeca459076899876fb1,12,51,45
d5259cf51f8eb3464cdc9be00bdc3caefdf3e16ab4451f06e6c4b882e6640fa2,12,34,45
f880984e843cc3e6a82437f1fe1d7c28015ed07b297f9190097b7311cea3cff3,14,50,45
fe5e2ec9b46fed8abd711a3631451bf17312500123411fb6ce0e2651cec94af0,6,30,45
02620f77820774c6d94cff5e658cb26c774bbde666591d1a402ab517eceb15db,11,51,45
0dcdb837c12f615b7e904bba6f474a10e91a9550feadcd259ac763492a81ec03,7,40,45
107a1417576b1ce25e925d02ec9ffd8df7aedd0321666b6a7f4fb671995c59fb,10,45,45
21adebb66037f3570bae40c6990ee4077632bba2e7b3c4b57e99aa84bf48b27e,10,40,45
2d6fad89c6c019db63400f37c7cd9a94be49fbea4a7ab3019aff807a94af9964,14,46,45
2f36beeb5e759a1b013067a79fa7cd3bf5a2bfbbf0b5084a31a92965fb155282,12,46,45
5077e584351d6aed8ce6dd1520086047d4db87110e8b5bac98770c4cefdb6078,11,61,45
54eb9116352b35b575d6d3e08838572bc3672c58ecc3dfc1372b1570e173b0dc,11,49,45
59539958c082c83eecbd5a33b8688e58cadf4297a347c52ea94522021f1fbead,14,38,45
59c94e135fd1375949361fc2b0b737f3c4cdbfc387f57747065f9c184b62379e,14,48,45
6edb643d7659c7ee9528b8042e2b191c99beda64317184fd894798b3a0bc8ab2,7,48,45
7eb28fa9e0a5eb0d491deca53bd55614a4e2757ddddd5b5e20562958547df348,10,48,45
8bbb89f45d3f1f5d375582fa4a2837410ece757fba3fef624ea77aaea7fe591c,12,55,45
ac2dbebe3ebb60a9971e00ff87002abf3b3443e0ab2f8f08b9b0825f032cd5bb,7,47,45
b405e1d2b898774806c962f3e247bb2c1688929eef1b9acc2afe75aec80404b7,9,43,45
bb93b20b624c18f33d70bdab5ce320c5d0059b54ea89c2625a4287aec09b8e7c,8,40,45
c42d5bae1ddf60e48d012f60e205f19ee8068eb8c5b778bbc09966819e364b8c,12,45,45
c50874114175dabc47b5052cf1dac0e788c07533053c568b3011f46b392b3f93,13,50,45
c85964ff78ad0ba832ae3988c7c8ed0c3b69826280dd64588bb4b62306e98644,14,44,45
ce024a0fc1eb1881b3b8f09029c69b3be9f0184b1629453cebeafecec7d4e70d,12,45,45
eb0bff8b5e768ea5c6f359ba5c8fb3649677a552c414388e377f6208c2c4eefd,10,44,45
fedf80c6926b53803cbd72472d473619963240c72765a3d731f42858eecd9ff2,12,51,45
18e89deaac06383669a38f3ff1c21e2fc4335e2ca839287e5270568d43f3c9d5,9,52,45
19a2f682d20d793648fa514f9fcdb62775d09c06413beb3d3f3f13b3e6767457,7,45,45
1bbee2b36a838acfb20fea4e82a54425b4d2bc9302840ad0ed69821df89cc157,12,45,45
1c96ebd451b98fb788e020ddacbb915257251d33316e69a86a776aa4e3beaa7a,13,48,45
210e399e4f84bf560f4ef667080e12f5b07667c42c61b4f378f8be3fc72e530f,10,50,45
27a430dcf6b95348d77a492eae73677e47703bfa4e34d1b5f34ff360f93910d3,12,52,45
70063ba244064a8ae5baeddccf6f04d79ea70e656dc70fe1847274eb47ba5695,11,22,45
7cf812a7464b15699d1db5e2e31d5ae8b2b1f8e69281ba1d725962499b8e4227,8,30,45
96cb1454ff03a0512e4905ce476ff40c46b6ded44e341db112ea8a65c8bd2d79,7,43,45
b6695de020d36e90e0d07d007c60dd1809b112ab41a60bd468fc3f9d9b3db07c,12,44,45
bff6f3036e5f7d70ca108cc001934cf34dcb813673c386d8a4e1db6a61613a92,6,45,45
c40584b4dbea4c7f84b6cb66913b4cf64bf29c8bf1e35057ee4009955f3922ce,12,24,45
083f40ed893140eb3fc5e836f828d24517f528a5de08c5b1173d519fc7292b95,13,42,45
0e5e10638e56cdbd901895dc1dec0cffdea91f642ca38f4a6716953be7a18cb1,14,43,45
159b9fa8cf0dcfc552d05c8b13fcff8fc2d1d221f2a353a3e03a84a1b036b526,14,30,45
5c83b1394ad12751c127e88266c6e8b377ad47dabc0b0a8bc5be2eba2787f551,17,48,45
5d5fed8f42fcac620465fae234f409856d9a791c3f95188214d8af0c206c3029,15,46,45
60dc8133b94b2b3b42b483692f2d6beccebc43e987a2807915d648c5cfa53b74,9,53,45
61d2befcfda2695f7a6d5191ad593d2dfea080fb6cd391d7fac3d6d62d91f18c,14,45,45
75dd70cf317ec536c0d49c63ba6d038d94db371855d2687242ed4b11ba52dc3b,10,42,45
77c265faa01def0762b8ae146816bfee10040cbf191d3ba1d304d0e4bc00b729,12,30,45
8dd357a6a7f5f6dc5a3dbef0bfbc548aff0f55a252251c9a5e73ad53093e7fc3,9,50,45
8ff722bf1b4cdc7f7e0d8cf6bf1683faeb032ee6ab87455a02306e684a9e4cb9,13,47,45
b446a925cdb2da12280c9248b37666a122c4a71cd25157d4005ac0bc054f9bfd,13,49,45
becb6d2405aa9a04ef6c0833fc10e07ef1bf478a7ab63e66814021b7420c542f,5,25,45
d78552abf2020f3a9bb3398dddc26d0bee1d784bdef157313b994ff22f19c2c0,11,51,45
eaae39b99f2b42e0c0bf38a8f4251d62c99accebbba43d567bf9f7ee216dd00d,9,55,45
2467acbf6060a1ef7a9f81a003a8acbcf513d7e43a8d27f29d1d0e1ff44c988b,14,47,44
408b3234da3bfb145719814d1bdfc0ecec9db5d088a8cc7662ce7178451fc262,12,41,44
76e56c50d6568afccd5efb60d79465e1ff241db563c6d1ee75419a60f33f588a,11,26,44
801b57f5760ec148364fd521ddd3ae23b80a4420aaa3dbd2fc09199d9908e676,13,50,44
852fc369ae7a3083510fc5c2e7b188cc20d647131a6265b935cf5fd8be274abc,11,52,44
87eabc2ad12309c8fb7e2d302a423526a18dcb1220bed3beae10d0a4b11ce401,11,46,44
95e33bebaff418e90b1833a4cd3c85f7433b3d6c2c3e949e4138a1a44f95487e,8,46,44
966c813bdfe2f5180ac0c91b3f3ecd7aa900ef19bf942ade9b63a4acd50488fe,11,50,44
9d430032550d0e413b9762a5046f4cf9f84074ef103596b7c5a163998ab00742,8,45,44
9f8b11f9fa261dd0afa532a3125a322969d3c20f87531e118f206b596a20d608,16,48,44
